FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
1421,0.637405,1.01745,0,0.817066,0.289874,0.027471,0.715043,0,48.2332,3.50431,2488.62,4284,350,9842,1837.35,2501,349,5382,1160.92
1422,0.61619,0.995795,0,0.81502,0.312066,0.026671,0.636814,0,48.2599,3.40256,2492.02,4329,350,9842,1839.1,2522,349,5382,1161.88
1423,0.651227,1.012,0,0.81219,0.314206,0.02761,1.22875,0,48.2875,4.04598,2496.07,4358,350,9842,1840.87,2533,349,5382,1162.84
1424,0.640957,1.043,0,0.815027,0.389632,0.02607,0.715617,0,48.3136,3.63031,2499.7,4366,350,9842,1842.65,2533,349,5382,1163.8
1425,0.626771,1.0359,0,0.780749,0.310169,0.026078,0.476823,0,48.3396,3.25649,2502.95,4243,350,9842,1844.33,2460,349,5382,1164.71
1426,0.625041,0.995163,0,0.769621,0.266534,0.026038,0.537015,0,48.3657,3.21941,2506.17,4305,350,9842,1846.06,2497,349,5382,1165.65
1427,0.664345,0.994342,0,0.802191,0.26791,0.024671,0.509736,0,48.3903,3.26319,2509.43,4253,350,9842,1847.74,2471,349,5382,1166.56
1428,0.64631,0.965804,0,0.912758,0.326636,0.054115,0.608526,0,48.4445,3.51415,2512.95,4273,350,9842,1849.44,2483,349,5382,1167.48
1429,0.657487,1.00286,0,0.940165,0.273691,0.081021,0.642118,0,48.5255,3.59734,2516.55,4094,350,9842,1851.01,2396,349,5382,1168.34
1430,0.659482,0.929061,0,0.784352,0.281119,0.026774,0.492674,0,48.5523,3.17346,2519.72,4083,350,9842,1852.57,2384,349,5382,1169.19
1431,0.673521,0.957575,0,0.779526,0.252767,0.083074,0.667696,0,48.6353,3.41416,2523.13,4132,350,9842,1854.17,2413,349,5382,1170.06
1432,0.722482,0.953935,0,0.813479,0.262962,0.053465,0.624962,0,48.6888,3.43128,2526.57,4147,350,9842,1855.77,2415,349,5382,1170.93
1433,0.713414,0.971016,0,0.802511,0.257249,0.024944,0.689448,0,48.7137,3.45858,2530.02,4204,350,9842,1857.41,2448,349,5382,1171.82
1434,0.756924,1.00057,0,0.673199,0.285446,0.026239,0.662641,0,48.74,3.40502,2533.43,4205,350,9842,1859.04,2449,349,5382,1172.71
1435,0.73903,0.98252,0,0.693638,0.289374,0.052241,0.536489,0,48.7922,3.29329,2536.72,4322,350,9842,1860.76,2510,349,5382,1173.64
1436,0.766002,1.04724,0,0.69377,0.28487,0.055149,0.558457,0,48.8474,3.40549,2540.13,4353,350,9842,1862.5,2527,349,5382,1174.59
1437,0.796391,1.04266,0,0.70803,0.289272,0.084359,1.36718,0,48.9317,4.28789,2544.42,4300,350,9842,1864.19,2505,349,5382,1175.51
1438,0.798261,1.06308,0,0.721024,0.286347,0.058187,0.634067,0,48.9899,3.56096,2547.98,4359,350,9842,1865.93,2532,349,5382,1176.46
1439,0.737344,1.07739,0,0.695073,0.30159,0.025309,0.57649,0,49.0152,3.41319,2551.39,4303,350,9842,1867.62,2489,349,5382,1177.37
1440,0.701869,1.075,0,0.665354,0.265458,0.029433,0.797105,0,49.0447,3.53422,2554.92,4328,350,9842,1869.33,2509,349,5382,1178.29
1441,0.749447,1.04548,0,0.669396,0.287259,0.058254,0.927983,0,49.1029,3.73782,2558.66,4407,350,9842,1871.09,2545,349,5382,1179.24
1442,0.753435,1.09963,0,0.692544,0.325231,0.08149,0.731843,0,49.1844,3.68417,2562.35,4386,350,9842,1872.83,2540,349,5382,1180.18
1443,0.743975,1.12368,0,0.678507,0.29174,0.062355,0.904895,0,49.2468,3.80515,2566.15,4406,350,9842,1874.59,2544,349,5382,1181.13
1444,0.850168,1.10034,0,0.692996,0.275727,0.052939,0.756725,0,49.2997,3.7289,2569.88,4440,350,9842,1876.37,2565,349,5382,1182.09
