FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
99,2.42513,5.70852,0,1.53991,2.18907,0.050122,2.66119,0,5.11057,14.5739,1559.1,17689,12030,21763,18167.3,9487,6593,11535,9725.85
100,2.41357,5.5663,0,1.51871,1.71782,0.050151,1.94728,0,5.16073,13.2138,1572.31,17700,12030,21763,18162.6,9494,6593,11535,9723.53
101,2.42262,5.59846,0,1.52428,1.72142,0.050165,1.93993,0,5.21089,13.2569,1585.57,17712,12030,21763,18158.2,9501,6593,11535,9721.33
102,2.43512,5.79202,0,1.53892,1.73112,0.050562,3.36152,0,5.26145,14.9093,1600.48,17661,12030,21763,18153.3,9473,6593,11535,9718.89
103,2.43503,5.62048,0,1.53477,2.18688,0.051058,2.65321,0,5.31251,14.4814,1614.96,17666,12030,21763,18148.6,9476,6593,11535,9716.53
104,2.43581,5.61006,0,1.53895,2.17043,0.050274,2.7745,0,5.36278,14.58,1629.54,17693,12030,21763,18144.2,9492,6593,11535,9714.38
105,2.43419,5.70185,0,1.55603,1.70761,0.050355,2.90335,0,5.41314,14.3534,1643.89,17666,12030,21763,18139.6,9479,6593,11535,9712.13
106,2.42574,5.66986,0,1.54296,1.70124,0.050374,1.92299,0,5.46351,13.3132,1657.21,17669,12030,21763,18135.2,9480,6593,11535,9709.94
107,2.44304,5.68076,0,1.53296,1.72263,0.050925,2.47459,0,5.51444,13.9049,1671.11,17639,12030,21763,18130.6,9463,6593,11535,9707.64
108,2.41795,5.56904,0,1.52339,2.19796,0.050722,4.12641,0,5.56516,15.8855,1687,17743,12030,21763,18127,9519,6593,11535,9705.89
109,2.42325,5.58738,0,1.54007,1.7444,0.05044,3.48983,0,5.6156,14.8354,1701.83,17756,12030,21763,18123.6,9525,6593,11535,9704.23
110,2.44569,5.59326,0,1.54323,2.21285,0.049855,2.70598,0,5.66546,14.5509,1716.38,17764,12030,21763,18120.3,9529,6593,11535,9702.64
111,2.41204,5.73703,0,1.55734,2.24391,0.050689,2.73146,0,5.71615,14.7325,1731.12,17698,12030,21763,18116.5,9495,6593,11535,9700.77
112,2.42009,5.71173,0,1.54061,2.22823,0.050434,2.74259,0,5.76658,14.6937,1745.81,17785,12030,21763,18113.5,9539,6593,11535,9699.32
113,2.43922,5.84811,0,1.55579,2.24141,0.050798,2.81932,0,5.81738,14.9547,1760.76,17804,12030,21763,18110.8,9548,6593,11535,9697.98
114,2.41265,5.80272,0,1.53303,1.76439,0.050577,2.77092,0,5.86795,14.3343,1775.1,17805,12030,21763,18108.1,9552,6593,11535,9696.7
115,2.41393,5.81531,0,1.53406,2.24533,0.050689,2.74854,0,5.91864,14.8079,1789.91,17795,12030,21763,18105.4,9545,6593,11535,9695.38
116,2.42002,5.80417,0,1.5428,2.2605,0.050302,1.94346,0,5.96895,14.0213,1803.93,17729,12030,21763,18102.1,9511,6593,11535,9693.79
117,2.40446,5.67959,0,1.53689,2.25252,0.05016,2.74335,0,6.01911,14.667,1818.59,17659,12030,21763,18098.4,9475,6593,11535,9691.92
118,2.42913,5.72691,0,1.5494,2.73239,0.050981,3.30516,0,6.07009,15.794,1834.39,17694,12030,21763,18094.9,9492,6593,11535,9690.23
119,2.46698,5.80778,0,1.5415,2.74719,0.050644,4.58757,0,6.12073,17.2017,1851.59,17853,12030,21763,18092.9,9571,6593,11535,9689.23
120,2.51546,5.80853,0,1.55466,3.30532,0.050125,2.77704,0,6.17086,16.0111,1867.6,17710,12030,21763,18089.7,9490,6593,11535,9687.57
121,2.56291,5.77309,0,1.53063,2.81024,0.051103,3.44857,0,6.22196,16.1765,1883.78,17502,12030,21763,18084.9,9389,6593,11535,9685.1
122,2.59092,5.63158,0,1.47474,2.73736,0.05044,2.56516,0,6.2724,15.0502,1898.83,17270,12030,21763,18078.2,9275,6593,11535,9681.74
123,2.5927,5.40374,0,1.44758,2.65767,0.0503,3.99625,0,6.3227,16.1482,1914.98,17165,12030,21763,18070.7,9220,6593,11535,9677.98
124,2.56235,5.27761,0,1.45181,2.18233,0.049365,2.8432,0,6.37206,14.3667,1929.34,17123,12030,21763,18063.1,9193,6593,11535,9674.07
125,2.56055,5.27122,0,1.45364,2.18256,0.049339,2.57835,0,6.4214,14.0957,1943.44,17346,12030,21763,18057.4,9309,6593,11535,9671.15
126,2.53854,5.30959,0,1.44787,2.68576,0.049128,2.88202,0,6.47053,14.9129,1958.35,17642,12030,21763,18054.1,9458,6593,11535,9669.46
127,2.53591,5.58199,0,1.47305,2.30305,0.049724,2.73193,0,6.52025,14.6757,1973.03,17833,12030,21763,18052.3,9551,6593,11535,9668.53
128,2.5131,5.61107,0,1.51424,2.81979,0.050964,4.00921,0,6.57122,16.5184,1989.54,17961,12030,21763,18051.6,9620,6593,11535,9668.15
129,2.49217,5.80991,0,1.54877,2.85521,0.049949,4.36034,0,6.62117,17.1163,2006.66,17944,12030,21763,18050.8,9617,6593,11535,9667.75
130,2.4522,5.73349,0,1.57911,2.83697,0.050793,4.83446,0,6.67196,17.487,2024.15,17915,12030,21763,18049.7,9604,6593,11535,9667.26
131,2.44042,5.74776,0,1.58177,2.34666,0.050297,2.8414,0,6.72226,15.0083,2039.16,17977,12030,21763,18049.2,9634,6593,11535,9667.01
132,2.40867,5.87526,0,1.57972,2.87629,0.049343,4.16294,0,6.7716,16.9522,2056.11,18120,12030,21763,18049.7,9711,6593,11535,9667.34
133,2.38624,5.85184,0,1.58556,2.90204,0.048711,3.87825,0,6.82031,16.6526,2072.76,18152,12030,21763,18050.5,9724,6593,11535,9667.77
134,2.35327,5.91718,0,1.57606,2.91696,0.049327,3.70075,0,6.86964,16.5135,2089.27,18091,12030,21763,18050.8,9690,6593,11535,9667.93
135,2.31561,5.7873,0,1.55264,2.89981,0.048332,4.10227,0,6.91797,16.706,2105.98,18018,12030,21763,18050.5,9653,6593,11535,9667.82
136,2.3044,5.91644,0,1.55314,2.87816,0.048026,2.75833,0,6.966,15.4585,2121.44,17994,12030,21763,18050.1,9648,6593,11535,9667.68
137,2.27027,5.7483,0,1.52133,2.37341,0.048199,4.02961,0,7.0142,15.9911,2137.43,18062,12030,21763,18050.2,9682,6593,11535,9667.78
138,2.2975,5.82183,0,1.49571,2.37735,0.048866,2.90763,0,7.06306,14.9489,2152.38,18205,12030,21763,18051.3,9757,6593,11535,9668.43
139,2.32444,5.83278,0,1.47073,2.41134,0.048815,2.74915,0,7.11188,14.8373,2167.22,18430,12030,21763,18054.1,9869,6593,11535,9669.87
140,2.34283,5.91123,0,1.4956,2.99244,0.050722,4.24247,0,7.1626,17.0353,2184.25,18660,12030,21763,18058.4,9976,6593,11535,9672.06
141,2.35559,6.16403,0,1.52251,3.08208,0.050526,4.55103,0,7.21312,17.7258,2201.98,18747,12030,21763,18063.3,10019,6593,11535,9674.52
142,2.33867,6.27083,0,1.5567,3.12567,0.051735,2.90373,0,7.26486,16.2473,2218.22,19017,12030,21763,18070,10157,6593,11535,9677.92
143,2.34229,6.31177,0,1.62496,2.63126,0.052276,4.28724,0,7.31714,17.2498,2235.47,19070,12030,21763,18077,10179,6593,11535,9681.42
144,2.37838,6.42539,0,1.59962,3.17351,0.051749,3.03791,0,7.36888,16.6666,2252.14,19070,12030,21763,18083.9,10182,6593,11535,9684.9
145,2.35728,6.40275,0,1.54546,3.16182,0.051614,4.37322,0,7.4205,17.8921,2270.03,18957,12030,21763,18089.9,10120,6593,11535,9687.9
146,2.38573,6.3025,0,1.53962,3.65172,0.051432,3.03745,0,7.47193,16.9685,2287,18792,12030,21763,18094.7,10036,6593,11535,9690.28
147,2.40691,6.25849,0,1.53573,2.53066,0.051866,3.50251,0,7.5238,16.2862,2303.29,18686,12030,21763,18098.7,9988,6593,11535,9692.31
148,2.39594,6.10924,0,1.52675,3.02978,0.052267,3.79951,0,7.57606,16.9135,2320.2,18544,12030,21763,18101.7,9914,6593,11535,9693.8
149,2.39184,6.05632,0,1.52572,2.46149,0.051614,3.45852,0,7.62768,15.9455,2336.15,18492,12030,21763,18104.4,9892,6593,11535,9695.13
150,2.40203,6.04083,0,1.53198,2.95973,0.051944,2.90741,0,7.67962,15.8939,2352.04,18536,12030,21763,18107.2,9919,6593,11535,9696.63
151,2.44658,6.06922,0,1.53315,2.45002,0.05206,2.81557,0,7.73168,15.3666,2367.41,18570,12030,21763,18110.3,9938,6593,11535,9698.23
152,2.45551,6.06309,0,1.54786,2.46028,0.05061,3.61622,0,7.78229,16.1936,2383.6,18474,12030,21763,18112.7,9887,6593,11535,9699.47
153,2.45223,6.10155,0,1.54068,2.4203,0.051269,3.46723,0,7.83356,16.0333,2399.63,18392,12030,21763,18114.5,9845,6593,11535,9700.42
154,2.45566,6.05213,0,1.54515,2.4179,0.05157,4.19273,0,7.88513,16.7151,2416.35,18281,12030,21763,18115.6,9791,6593,11535,9701.01
155,2.45495,5.98331,0,1.54339,2.88085,0.050179,2.69701,0,7.93531,15.6097,2431.96,18221,12030,21763,18116.3,9761,6593,11535,9701.39
156,2.44121,5.88979,0,1.53316,2.38025,0.051823,3.42679,0,7.98713,15.723,2447.68,18199,12030,21763,18116.8,9751,6593,11535,9701.71
157,2.43009,5.88544,0,1.52997,2.87368,0.050869,3.0198,0,8.038,15.7898,2463.47,18066,12030,21763,18116.5,9683,6593,11535,9701.59
158,2.42982,5.95106,0,1.53641,2.35967,0.049915,2.09062,0,8.08792,14.4175,2477.89,18090,12030,21763,18116.3,9693,6593,11535,9701.54
159,2.41482,5.87966,0,1.55258,2.38218,0.050459,2.82264,0,8.13837,15.1023,2492.99,18038,12030,21763,18115.8,9666,6593,11535,9701.31
160,2.42962,6.03885,0,1.57428,2.87655,0.04899,2.91018,0,8.18736,15.8785,2508.87,17970,12030,21763,18114.9,9628,6593,11535,9700.86
161,2.44916,5.92188,0,1.52795,3.35588,0.049528,3.53419,0,8.23689,16.8386,2525.71,18029,12030,21763,18114.4,9656,6593,11535,9700.58
162,2.52351,5.96721,0,1.46878,2.91058,0.050998,3.57639,0,8.28789,16.4975,2542.21,18038,12030,21763,18113.9,9658,6593,11535,9700.31
163,2.54132,5.81788,0,1.55293,2.9038,0.05145,4.35238,0,8.33934,17.2198,2559.43,18068,12030,21763,18113.6,9670,6593,11535,9700.13
164,2.55596,5.8523,0,1.52004,2.90754,0.05079,4.23474,0,8.39013,17.1214,2576.55,17898,12030,21763,18112.3,9587,6593,11535,9699.44
165,2.54072,5.82344,0,1.49735,2.38379,0.049849,2.82599,0,8.43998,15.1211,2591.67,17992,12030,21763,18111.6,9642,6593,11535,9699.09
166,2.52663,5.85167,0,1.49052,2.40569,0.05107,2.83713,0,8.49105,15.1627,2606.83,17875,12030,21763,18110.2,9587,6593,11535,9698.42
167,2.49892,5.7196,0,1.47838,3.30988,0.050934,3.4171,0,8.54198,16.4748,2623.31,17775,12030,21763,18108.2,9540,6593,11535,9697.47
168,2.46571,5.6195,0,1.5225,2.7903,0.05151,2.8287,0,8.59349,15.2782,2638.58,17889,12030,21763,18106.9,9598,6593,11535,9696.88
169,2.46289,5.7552,0,1.55583,2.33385,0.051249,2.9807,0,8.64474,15.1397,2653.72,18069,12030,21763,18106.6,9687,6593,11535,9696.82
170,2.43613,5.78613,0,1.55064,2.86946,0.051278,3.9169,0,8.69602,16.6105,2670.33,18164,12030,21763,18107,9732,6593,11535,9697.02
171,2.42793,5.77524,0,1.57363,2.90639,0.050847,2.73448,0,8.74687,15.4685,2685.8,18312,12030,21763,18108.2,9808,6593,11535,9697.67
172,2.44872,5.70264,0,1.57866,2.44835,0.051008,3.04387,0,8.79788,15.2732,2701.08,18271,12030,21763,18109.1,9785,6593,11535,9698.18
173,2.44856,5.87665,0,1.61114,2.4255,0.051247,2.88692,0,8.84912,15.3,2716.38,18165,12030,21763,18109.4,9726,6593,11535,9698.34
