FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
77,5.79771,9.26216,15.2084,3.6488,3.49652,0.100966,5.75154,0,18.1765,43.266,3125.16,29409,25785,33882,29240.2,15995,14135,18160,15867.7
78,5.74,9.16124,14.825,3.49877,3.55275,0.094183,5.33907,0,18.2707,42.211,3167.37,29298,25785,33882,29240.9,15937,14135,18160,15868.6
79,5.82241,9.17774,14.9294,3.51815,2.75725,0.094774,5.62625,0,18.3654,41.926,3209.3,29547,25785,33882,29244.8,16059,14135,18160,15871
80,5.95019,9.40168,15.2317,3.56167,3.25122,0.094022,5.51185,0,18.4595,43.0023,3252.3,30326,25785,33882,29258.3,16443,14135,18160,15878.1
81,6.12049,9.73803,16.019,3.73961,3.64882,0.093029,5.78164,0,18.5525,45.1406,3297.44,30856,25785,33882,29278,16718,14135,18160,15888.5
82,6.12651,10.1159,16.6023,4.63706,3.26121,0.092731,5.75198,0,18.6452,46.5876,3344.03,31120,25785,33882,29300.5,16855,14135,18160,15900.3
83,6.15499,10.1647,16.8601,5.39593,3.24958,0.092858,9.65544,0,18.7381,51.5736,3395.6,31154,25785,33882,29322.8,16882,14135,18160,15912.1
84,6.13121,10.0982,16.7367,5.51674,3.46225,0.092454,9.53216,0,18.8305,51.5697,3447.17,30867,25785,33882,29341.2,16741,14135,18160,15922
85,6.11481,9.81606,16.485,5.80599,3.20871,0.092016,8.75517,0,18.9226,50.2778,3497.45,30641,25785,33882,29356.5,16620,14135,18160,15930.2
86,6.01582,9.8307,16.5069,6.61788,3.36642,0.091787,6.14102,0,19.0143,48.5705,3546.02,30433,25785,33882,29369,16505,14135,18160,15936.9
87,5.96081,9.80877,16.4203,7.54451,2.85035,0.091604,9.24819,0,19.1059,51.9246,3597.95,30547,25785,33882,29382.6,16559,14135,18160,15944
88,5.98256,9.87486,17.0087,8.35844,2.91958,0.091684,7.50315,0,19.1976,51.739,3649.69,30622,25785,33882,29396.6,16603,14135,18160,15951.5
89,5.98225,9.73895,16.851,9.14436,3.15497,0.096165,7.18039,0,19.2938,52.1481,3701.83,30760,25785,33882,29412,16668,14135,18160,15959.6
90,5.9717,9.81283,17.2943,8.85317,3.14127,0.091641,6.62794,0,19.3854,51.7928,3753.63,31068,25785,33882,29430.4,16824,14135,18160,15969.2
91,5.99846,10.0003,16.8082,7.5539,3.1687,0.09514,9.17402,0,19.4806,52.7987,3806.42,31054,25785,33882,29448.2,16813,14135,18160,15978.5
92,5.98404,9.92611,16.7971,6.94506,2.90918,0.425505,9.2407,0,19.9061,52.2277,3858.65,30909,25785,33882,29464.1,16731,14135,18160,15986.6
93,5.98514,9.97697,16.0804,3.87015,2.89572,0.099188,5.88393,0,20.0053,44.7915,3903.44,30792,25785,33882,29478.4,16662,14135,18160,15993.9
94,5.97338,9.78859,16.0624,4.10375,2.80778,0.091239,5.83659,0,20.0965,44.6638,3948.11,30608,25785,33882,29490.4,16574,14135,18160,16000.1
95,5.95171,9.87128,15.6969,3.98328,2.81145,0.091932,5.76658,0,20.1884,44.1732,3992.28,30537,25785,33882,29501.4,16542,14135,18160,16005.8
96,5.95993,9.80013,15.7137,4.28326,2.76325,0.091469,5.86391,0,20.2799,44.4757,4036.76,30507,25785,33882,29511.9,16533,14135,18160,16011.3
97,5.92954,9.75758,15.589,4.67352,3.0972,0.092066,6.29563,0,20.372,45.4345,4082.19,30264,25785,33882,29519.6,16408,14135,18160,16015.4
98,5.93635,9.70057,15.6205,5.19094,3.38881,0.091631,6.86311,0,20.4636,46.7919,4128.98,30137,25785,33882,29525.9,16355,14135,18160,16018.8
99,5.89271,9.56425,16.0181,7.66088,3.37484,0.091205,6.68696,0,20.5548,49.2889,4178.27,30335,25785,33882,29534.1,16452,14135,18160,16023.2
100,5.86305,9.70159,16.3296,9.08436,3.80736,0.092627,6.30546,0,20.6474,51.1841,4229.46,31666,25785,33882,29555.4,17129,14135,18160,16034.3
101,5.95141,10.1532,17.5454,10.9209,4.16566,0.336172,7.3999,0,20.9836,56.4726,4285.93,33428,25785,33882,29593.8,18029,14135,18160,16054
102,6.05422,10.8957,19.3375,11.5435,4.37453,0.098508,7.80198,0,21.0821,60.1059,4346.03,35375,25785,35375,29650.4,19011,14135,19011,16083
103,6.08454,11.6757,20.9565,11.0698,5.28604,0.10454,8.66506,0,21.1867,63.8422,4409.88,37485,25785,37485,29726.5,20090,14135,20090,16121.9
104,6.25712,12.4784,22.2844,10.1853,5.40843,0.109166,8.46191,0,21.2958,65.1847,4475.06,39121,25785,39121,29816.8,20917,14135,20917,16168
105,6.59015,13.1562,22.9625,8.97457,6.37993,0.113048,8.73185,0,21.4089,66.9082,4541.97,40062,25785,40062,29914.4,21382,14135,21382,16217.7
106,6.78214,13.6918,23.7802,8.23774,5.08512,0.115255,11.1923,0,21.5241,68.8845,4610.85,40454,25785,40454,30013.8,21568,14135,21568,16268.1
